,time,u_1205,v_1206,w_1204,P_4023,NEP1_56
664,2020-07-19 03:10:02,27.34020785680762,-26.11628363378438,-1.883380141925369,12.110573730468952,4.976551961153746
665,2020-07-19 03:15:02,30.000732574335075,-29.327538418058314,-2.0159308739651722,12.14883374023422,4.976777005940676
666,2020-07-19 03:20:02,27.113411590636986,-27.568833012011968,-1.859794079446868,12.186834716797028,4.976630732417107
667,2020-07-19 03:25:02,29.91584724719792,-35.56507823571112,-2.3550638975128364,12.225746337890428,4.975128937512636
668,2020-07-19 03:30:02,27.881107164995285,-31.148449525530502,-2.134685815490244,12.262927001952912,4.9569701962172985
669,2020-07-19 03:35:02,28.428452016803185,-28.1856076503914,-1.9385738599845077,12.300073486328092,4.976819306612015
670,2020-07-19 03:40:02,29.22454329186735,-29.708730879273045,-2.373736497977205,12.337232910156237,4.9768392741680145
671,2020-07-19 03:45:02,30.949513871427786,-32.72984046390347,-2.3415055814744603,12.374491699218925,4.976704493165016
672,2020-07-19 03:50:02,33.312272437409696,-33.94300325262458,-2.743230426025176,12.411303710937396,4.976429790258408
673,2020-07-19 03:55:02,31.909202731081166,-33.56569022682482,-3.2986786165830058,12.449374023437258,4.9766916409134865
674,2020-07-19 04:00:02,29.24560137378284,-32.180520578058534,-2.630380145180614,12.484508544922189,4.976327791810036
675,2020-07-19 04:05:02,30.88800463287868,-32.179245756183114,-3.0097747180184524,12.519639892578127,4.976348988711834
676,2020-07-19 04:10:02,28.063906772154226,-30.31790685510414,-2.8713343501270243,12.552813232422102,4.976193029433489
677,2020-07-19 04:15:02,29.458808423867584,-31.395893316115146,-3.217428398456583,12.587283203124809,4.976275060325861
678,2020-07-19 04:20:02,31.235077994916452,-32.826128248822236,-3.262550551159941,12.621734863281304,4.976395070552826
679,2020-07-19 04:25:02,31.206989881417307,-32.131354114792316,-3.1740289427814683,12.655125000000005,4.975921884179115
680,2020-07-19 04:30:02,27.947774593430413,-28.21003390121332,-2.6745911938756457,12.687370849609241,4.976226333528757
681,2020-07-19 04:35:02,23.332044451080964,-24.143858273558795,-2.4069843246478952,12.718449462890405,4.976568650454283
682,2020-07-19 04:40:02,22.72661606510883,-24.452000613064907,-2.4527191017119523,12.748499023437677,4.976619407534599
683,2020-07-19 04:45:02,26.117365492636196,-27.505629098114113,-2.993732001966631,12.777072265624689,4.973257202655077
684,2020-07-19 04:50:02,22.92159745926986,-25.999861754958193,-3.0597475360510233,12.803181396484515,4.971034154295921
685,2020-07-19 04:55:02,21.573229977415863,-23.969824313406967,-2.844972622281483,12.827393798828227,4.9485222809016705
686,2020-07-19 05:00:02,19.574563965268354,-22.100639140952186,-2.953499340001167,12.850624023437671,4.823145139962435
687,2020-07-19 05:05:02,19.072807451442756,-20.367150441444636,-2.605790446801166,12.873089111328406,4.772138148546219
688,2020-07-19 05:10:02,15.812503491820774,-17.282065667378887,-2.451248401934339,12.893876220702914,4.7700174525380135
689,2020-07-19 05:15:02,12.322459096973173,-10.713757571279077,-1.823136040926249,12.911091064453425,4.9762664921581745
690,2020-07-19 05:20:02,13.486493787324862,-10.356252313567442,-1.927929071594609,12.926781005859349,4.976493436843157
691,2020-07-19 05:25:02,13.831585690495212,-12.526231937466731,-1.8957611922120428,12.941526611327655,4.976434092968702
692,2020-07-19 05:30:02,15.287925497799284,-14.3328671962415,-2.605751839303735,12.954219238281206,4.976470228284597
693,2020-07-19 05:35:02,17.92940579957806,-18.46548632766107,-2.257767702783201,12.969209472656372,4.976476281881332
694,2020-07-19 05:40:02,16.034554148676335,-15.562396755848967,-2.3178843733797647,12.983678955078222,4.976489990949631
695,2020-07-19 05:45:02,13.37239827408262,-14.577019777825114,-2.3951017254312132,12.996708740234409,4.976424127817154
696,2020-07-19 05:50:02,10.82957162649124,-10.680436682968715,-1.820352477040688,13.006882080078023,4.976474456489086
697,2020-07-19 05:55:02,11.448868610669736,-11.88739693696764,-1.7237034972166179,13.015928466796634,4.976451024413109
698,2020-07-19 06:00:02,13.74559934945077,-12.240764825447089,-2.317132671040784,13.024264892577955,4.9765317142009735
699,2020-07-19 06:05:02,12.221857160986005,-11.060574808491841,-2.070415997631649,13.030665527343682,4.976476430892944
704,2020-07-19 06:30:02,5.502787593233597,-3.782091181489965,-1.1217946485258465,13.029665039062447,4.976315442472696
705,2020-07-19 06:35:02,6.902128934789557,-5.083614766684496,-1.5078763354015914,13.024039794921636,4.976391773670912
706,2020-07-19 06:40:02,5.7436168517742106,-5.526979741667401,-1.4903804370025178,13.015252685546642,4.976305942982435
707,2020-07-19 06:45:02,4.133825021941759,-3.4642514612068886,-1.209921496665983,13.006284667968671,4.976266734302044
708,2020-07-19 06:50:02,2.671037278074137,-3.318007964296431,-0.9601119986163655,12.995153320312632,4.976299740374088
709,2020-07-19 06:55:02,0.35727356140834515,-0.8534995443157202,-0.6095841642047624,12.980523925781416,0.5385152995586395
710,2020-07-19 07:00:02,-2.322990165725512,1.5635278344042083,-0.3625406301169114,12.963558593749969,0.11968720704317093
711,2020-07-19 07:05:02,-3.0951440377251758,3.347535412019917,-0.6714276487521523,12.944729980468493,0.11401582509279251
712,2020-07-19 07:10:02,-5.8103429072490975,5.60084666115912,-0.7742286344411532,12.924231689453302,0.16562500968575478
713,2020-07-19 07:15:02,-7.024451732851217,6.637200225172148,-0.8602329798965469,12.901343749999846,0.141013041138649
714,2020-07-19 07:20:02,-7.194002387547255,8.820150687478204,-1.0185811537372238,12.87677343750009,0.1548023521900177
715,2020-07-19 07:25:02,-8.931247207867747,10.593045094190604,-1.0463604342116728,12.851632324218892,0.3107757307589054
716,2020-07-19 07:30:02,-10.127811814283646,12.771088326934146,-1.4000250002464008,12.826333740234578,0.18294146284461021
717,2020-07-19 07:35:02,-12.40159577364548,12.47748819048797,-1.369537431859909,12.799572021484504,0.4211362451314926
718,2020-07-19 07:40:02,-13.709608509338102,13.995913388339197,-1.3589958577188674,12.771012207031031,2.374915610998869
719,2020-07-19 07:45:02,-15.110555940255422,15.438239071450878,-1.713629649313124,12.741957763671882,1.5230131894350052
720,2020-07-19 07:50:02,-17.547749779307633,18.02044359897177,-1.87669009099728,12.710623535156184,3.0974846705794334
721,2020-07-19 07:55:02,-17.67511982927025,20.763018901263404,-1.7954752486069159,12.67688525390617,4.3504746071994305
722,2020-07-19 08:00:02,-19.175324987090914,21.638293997226917,-2.051341125801262,12.642171386718926,3.6047680862247944
723,2020-07-19 08:05:02,-20.02480561024046,21.669022888117574,-1.9765857159965436,12.605597167968654,3.89437023550272
724,2020-07-19 08:10:02,-22.34715567062757,22.83622516747276,-2.2565487432819706,12.568956298828411,4.824254307895899
725,2020-07-19 08:15:02,-23.461750282305214,26.04959207882575,-2.394300911323407,12.530729248046498,4.976453855633736
726,2020-07-19 08:20:02,-23.214943455712174,26.013059888527756,-2.502178013826818,12.491590820312716,4.976283330470324
727,2020-07-19 08:25:02,-26.880868302566437,28.208513975633615,-3.0394086993320064,12.450913574218916,4.976338278502226
728,2020-07-19 08:30:02,-29.008240645415533,29.368421845164935,-3.529834114731893,12.408349121094021,4.976291265338659
729,2020-07-19 08:35:02,-30.453172230186702,31.732367206878404,-3.938648031462265,12.364478271484376,4.976172614842653
730,2020-07-19 08:40:02,-30.540053875193305,32.07758013383483,-3.7267196669937164,12.320436767578117,4.97623598203063
731,2020-07-19 08:45:02,-30.83967272305892,30.51436370101431,-3.598313004934441,12.27561816406224,4.976271893829107
732,2020-07-19 08:50:02,-34.389758665240265,33.569169728589785,-4.771693889005595,12.230188232421753,4.9763537757098675
733,2020-07-19 08:55:02,-33.26914377904464,33.68617510107345,-4.537515862584024,12.185058105468707,4.976407289505005
734,2020-07-19 09:00:02,-37.10613440168055,37.01954190404484,-5.093397540920449,12.138927001953222,4.976468626409769
735,2020-07-19 09:05:02,-37.89756537232723,38.566771533581395,-4.61790345005735,12.092209228515859,4.976471867412329
736,2020-07-19 09:10:02,-41.41299179320572,41.99120392333761,-5.025319415269598,12.045833007812705,4.976503178477287
737,2020-07-19 09:15:02,-45.27924931759565,44.266427179777025,-5.846692980395259,11.999018066406302,4.976314045488834
738,2020-07-19 09:20:02,-43.11496044532872,43.83398721373876,-5.038360760833449,11.954141357421998,4.976278394460678
739,2020-07-19 09:25:02,-41.903641397536965,41.9502103346901,-5.066373686045856,11.910050292968874,4.97450977563858
740,2020-07-19 09:30:02,-44.514843462324855,44.55419958537895,-5.538388645061256,11.86459643554699,4.974398724734783
741,2020-07-19 09:35:02,-46.777703646026595,48.08721920640205,-5.646801266224706,11.81892895507806,4.967368636280298
742,2020-07-19 09:40:02,-42.64876696669072,43.95261474366942,-5.192558295731157,11.775704345703348,4.860706739127636
743,2020-07-19 09:45:02,-47.68458760636003,46.75087538454957,-6.261997847598017,11.730649902343735,4.890471287071705
744,2020-07-19 09:50:02,-46.56490584405812,48.08901333137143,-6.084340469609562,11.686248779296697,4.96108153834939
745,2020-07-19 09:55:02,-41.58170827426315,43.14126247190341,-5.024668291194319,11.644638671875006,4.8017979599535465
747,2020-07-19 10:05:02,-50.561825621742166,49.70157893221707,-5.940123161768601,11.553036132812737,4.790523387491703
748,2020-07-19 10:10:02,-46.317402548956466,44.65402566741123,-5.305153119717796,11.51127587890643,4.66650627553463
749,2020-07-19 10:15:02,-50.31591801536086,49.270957578601575,-6.294680453773317,11.4655607910158,4.693162497133017
750,2020-07-19 10:20:02,-48.8305909327742,45.93525242628722,-5.4225954522360285,11.423204833984602,4.619421437382698
751,2020-07-19 10:25:02,-47.92824768790002,47.574986352175735,-6.242770342930446,11.379074707031242,4.920654129236937
752,2020-07-19 10:30:02,-46.509698199753444,46.5868412764792,-5.4785356557944755,11.336901367187371,4.882280807942152
753,2020-07-19 10:35:02,-51.60186525267774,50.82872275412004,-6.143416788980712,11.292087646484507,3.0115557461977005
754,2020-07-19 10:40:02,-52.55953346595877,50.92268407067509,-6.660879588211717,11.251040283203041,2.475309930741787
755,2020-07-19 10:45:02,-49.83217882190707,48.598959238115796,-6.511409849658846,11.210294189452897,2.69144618883729
756,2020-07-19 10:50:02,-52.11653038678076,49.95895696576228,-6.729869118495491,11.167824218750223,2.871875576674938
757,2020-07-19 10:55:02,-52.64922737404308,50.90067956337833,-6.745564275637622,11.12642675781246,2.62462604790926
758,2020-07-19 11:00:02,-52.314595916886624,50.40421797550895,-7.064648179399534,11.085937255859248,2.6805535331368446
759,2020-07-19 11:05:02,-47.45917712817752,47.459448239130474,-6.067874365500621,11.047400878906094,2.7914132364094257
760,2020-07-19 11:10:02,-51.704491908037205,48.499663961239186,-7.086187619071704,11.006156494140557,2.561380062252283
761,2020-07-19 11:15:02,-49.73560901736961,47.34116906286456,-6.67982266350772,10.967416748046956,2.5420339964330196
762,2020-07-19 11:20:02,-51.727947226388274,49.03825669898723,-6.490306612215173,10.927076904297085,4.320086929947138
763,2020-07-19 11:25:02,-47.541964609924754,44.35649289150292,-6.607371310044142,10.890888671874734,4.860820956528187
764,2020-07-19 11:30:02,-48.90907256199851,45.726323480576504,-6.732602062986361,10.852043212890525,4.892122335731983
